iframe,domain_age,longest_words_raw,nb_hyperlinks,links_in_tags,tld_in_subdomain,ratio_digits_url,ratio_extRedirection,char_repeat,nb_dots,ratio_extErrors,ratio_extHyperlinks,nb_eq,length_url,google_index,ip,domain_in_title,ratio_digits_host,phish_hints,page_rank,length_hostname,login_form,longest_word_path,avg_word_path,nb_slash,empty_title,ratio_intHyperlinks,safe_anchor,avg_word_host,web_traffic,nb_www,shortest_word_host,nb_qm,prefix_suffix,status
0,8348,21,10,0.0,0,0.06097561,0.0,2,2,0.0,1.0,1,82,1,0,0,0.0,1,10,16,0,21,6.25,6,0,0.0,0.0,5.5,1,0,5,1,0,1
0,3403,15,4,100.0,0,0.025806452,0.0,4,3,0.0,0.0,1,155,1,0,1,0.0,3,1,22,0,15,6.8125,6,0,1.0,100.0,8.5,0,1,3,1,1,1
0,2380,12,7,40.0,0,0.0,1.0,0,1,0.0,0.428571429,0,51,0,0,1,0.0,0,4,21,0,6,4.5,5,0,0.571428571,100.0,8.0,117179,0,4,0,1,0
0,7222,12,130,0.0,0,0.069767442,0.25,3,3,0.0,0.061538462,0,43,1,0,1,0.0,0,5,16,0,12,5.666666667,3,0,0.938461538,11.11111111,5.5,1592793,1,3,0,0,0
0,5616,7,0,0.0,0,0.1363636359999999,0.0,1,4,0.0,0.0,0,44,1,0,1,0.171428571,0,5,35,0,0,0.0,3,1,0.0,0.0,4.333333333,0,0,1,0,0,1
0,2491,19,21,42.85714286,0,0.0,0.0,4,2,0.0,0.19047619,0,101,1,0,1,0.0,0,2,27,0,10,5.6,4,0,0.80952381,100.0,11.0,1315290,1,3,0,0,0
0,-1,16,33,88.88888889,0,0.0,0.75,3,2,0.25,0.1212121209999999,0,32,0,0,1,0.0,0,4,24,0,0,0.0,3,0,0.8787878790000001,72.72727273,9.5,461672,1,3,0,0,0
0,3993,17,51,100.0,1,0.126984127,0.0,2,4,0.0,0.0,3,126,1,1,1,0.0,0,0,50,0,17,7.375,4,0,1.0,100.0,8.4,5707171,0,3,1,1,1
0,-1,13,185,100.0,0,0.0,0.0,3,3,0.0,0.010810811,0,32,0,0,0,0.0,0,2,24,0,0,0.0,3,0,0.989189189,77.77777778,8.0,361673,1,3,0,0,0
0,2046,32,88,85.71428571,0,0.169811321,0.5555555560000001,9,2,0.222222222,0.102272727,0,106,1,1,1,0.0,3,0,19,1,32,9.0,9,0,0.897727273,85.71428571,7.0,0,1,3,0,1,1
0,2015,17,4,100.0,0,0.0,0.0,1,6,0.0,0.0,1,148,1,0,1,0.0,2,1,21,0,17,6.0,10,0,1.0,100.0,17.0,5348830,0,17,1,1,1
0,5627,9,22,0.0,0,0.094339623,0.277777778,6,5,0.0,0.818181818,0,53,1,0,1,0.111111111,0,5,45,0,0,0.0,3,0,0.181818182,25.0,5.0,0,1,1,0,0,1
0,5963,75,1,100.0,0,0.1474358969999999,0.0,5,4,0.0,0.0,3,156,1,1,1,0.0,1,0,15,0,75,10.0,7,1,1.0,0.0,5.0,0,1,3,1,0,1
0,3993,17,51,100.0,1,0.109375,0.0,2,4,0.0,0.0,3,128,1,1,1,0.0,0,0,50,0,17,7.375,5,0,1.0,100.0,8.4,5707171,0,3,1,1,1
0,8147,11,168,30.95238095,0,0.0,0.158730159,3,3,0.6031746029999999,0.375,0,50,0,0,0,0.0,0,6,17,0,11,5.5,4,0,0.625,44.44444444,6.0,12601,1,3,0,0,0
0,5627,17,22,0.0,0,0.046153846,0.277777778,2,5,0.0,0.818181818,0,65,1,0,1,0.096774194,0,5,31,0,17,7.666666667,4,0,0.181818182,25.0,6.0,3532926,0,1,0,0,1
0,-1,24,11,100.0,0,0.092105263,0.0,1,3,0.0,0.0,1,76,1,0,1,0.0,2,0,31,0,8,4.285714286,5,0,1.0,100.0,24.0,0,0,24,1,1,1
0,7330,10,72,72.72727273,0,0.0,0.027027027,4,2,0.162162162,0.513888889,0,65,0,0,1,0.0,1,5,17,0,10,7.2,4,0,0.486111111,20.0,6.0,2775,1,3,0,0,0
0,4662,12,171,88.63636364,0,0.0,0.1403508769999999,3,2,0.0,0.333333333,0,28,0,0,1,0.0,0,3,19,0,0,0.0,3,0,0.666666667,2.380952381,7.5,369654,1,3,0,0,0
0,3992,17,51,100.0,1,0.203389831,0.0,1,4,0.0,0.0,3,118,1,1,1,0.0,0,0,42,0,17,7.375,4,0,1.0,100.0,8.75,5697976,0,3,1,0,1
0,1931,43,26,80.0,0,0.127071823,0.0,2,3,0.0,0.230769231,2,181,1,1,1,0.0,4,3,28,0,43,8.125,10,0,0.7692307690000001,0.0,24.0,0,0,24,1,1,1
0,7412,9,6,0.0,0,0.0,1.166666667,0,2,0.0,1.0,0,25,1,0,0,0.0,0,2,18,0,0,0.0,2,0,0.0,0.0,7.0,1561104,0,5,0,0,1
0,5670,10,20,100.0,0,0.0,0.0,1,5,0.0,0.0,0,72,1,0,1,0.0,1,6,22,0,9,5.0,4,0,1.0,100.0,8.5,885,0,7,0,1,1
0,8348,33,10,0.0,0,0.071428571,0.0,2,2,0.0,1.0,1,84,1,1,0,0.0,1,10,16,0,33,7.571428571,6,0,0.0,0.0,5.5,1,0,5,1,0,1
0,2570,8,147,5.357142857,0,0.0,0.6740740740000001,1,2,0.0074074069999999,0.918367347,0,23,0,0,0,0.0,0,2,14,0,0,0.0,3,0,0.081632653,66.66666667,8.0,0,0,8,0,0,0
0,-1,15,82,78.94736842,0,0.0,0.0,3,2,0.0,0.06097561,0,32,0,0,1,0.0,0,2,23,0,0,0.0,3,0,0.93902439,100.0,9.0,624111,1,3,0,0,0
0,7655,11,201,100.0,0,0.0,0.666666667,1,1,0.0,0.029850746,0,34,0,0,1,0.0,0,7,15,0,9,9.0,4,0,0.970149254,44.44444444,11.0,433,0,11,0,0,0
0,3347,11,80,62.5,0,0.101265823,0.31372549,1,2,0.098039216,0.6375,0,79,1,0,1,0.0,1,2,15,1,10,6.0,5,0,0.3625,0.0,11.0,0,0,11,0,0,1
0,5627,7,83,0.0,0,0.107142857,0.363636364,1,5,0.022727273,0.5301204820000001,0,56,1,0,1,0.153846154,0,5,39,1,4,4.0,3,0,0.469879518,56.92307692,5.0,0,0,1,0,0,1
0,8301,14,125,100.0,0,0.0,0.2,3,2,0.0,0.04,0,31,0,0,1,0.0,0,4,22,0,0,0.0,3,0,0.96,76.19047619,8.5,99386,1,3,0,0,0
0,7431,9,261,71.42857143,0,0.018181818,0.0,4,3,0.0,0.01532567,0,55,0,0,1,0.058823529,0,7,17,0,8,6.5,4,0,0.98467433,100.0,6.0,194,1,3,0,0,0
0,284,7,428,10.73825503,0,0.0,0.0072202169999999,3,3,0.0072202169999999,0.647196262,0,41,1,0,1,0.0,0,0,23,0,7,7.0,4,0,0.352803738,70.27027027,4.25,0,0,2,1,1,1
0,1953,9,8,0.0,0,0.023255814,0.0,2,2,0.0,0.875,1,43,1,0,1,0.0625,0,3,16,0,9,8.5,3,0,0.125,0.0,5.0,4365,0,3,1,0,1
0,111,13,3,100.0,0,0.0,0.0,10,4,0.0,0.0,1,66,1,0,1,0.0,0,1,21,0,7,3.75,4,0,1.0,0.0,8.0,0,1,3,1,0,1
0,8188,17,295,88.88888889,0,0.0,0.076923077,5,2,0.230769231,0.044067797,0,44,0,0,0,0.0,0,5,25,1,7,4.5,4,0,0.955932203,73.33333333,10.0,20773,1,3,0,0,0
0,5274,3,67,66.66666667,0,0.0,0.0,3,2,0.0,0.149253731,0,19,0,0,0,0.0,0,3,10,0,0,0.0,3,0,0.850746269,16.66666667,3.0,3139767,1,3,0,0,0
0,6244,10,152,100.0,0,0.02173913,0.0,4,3,0.0,0.0,0,46,0,0,1,0.055555556,0,4,18,0,9,5.666666667,4,0,1.0,100.0,6.5,25469,1,3,0,0,0
0,-1,7,45,77.77777778,0,0.0,0.2,4,2,0.3,0.222222222,0,30,0,0,0,0.0,0,2,21,0,0,0.0,3,0,0.7777777779999999,50.0,5.333333333,0,1,3,0,1,0
0,-1,8,607,64.51612903,0,0.0,0.133333333,4,2,0.3,0.0988467869999999,0,25,0,0,0,0.0,0,4,16,0,0,0.0,3,0,0.901153213,22.03389831,5.5,176808,1,3,0,0,0
0,5706,7,20,100.0,0,0.0,0.0,1,3,0.0,0.0,0,29,0,0,1,0.0,0,4,21,0,0,0.0,3,0,1.0,0.0,7.0,496279,0,7,0,0,1
0,5696,9,70,62.5,0,0.1707317069999999,0.058823529,4,3,0.058823529,0.242857143,0,41,1,1,0,0.0,0,6,16,0,9,8.0,4,0,0.7571428570000001,0.0,4.5,321,1,3,0,0,0
0,7224,20,0,0.0,0,0.0,0.0,5,3,0.0,0.0,0,49,0,0,1,0.0,0,5,10,0,20,9.666666667,4,1,0.0,0.0,3.0,7286,1,3,0,0,0
0,8829,9,66,89.28571429,0,0.0,0.0,6,2,0.0,0.151515152,0,51,0,0,0,0.0,0,6,15,0,9,3.833333333,4,0,0.848484848,20.0,5.0,2635,1,3,0,0,0
0,6964,8,95,67.74193548,0,0.0,0.0,3,2,0.0,0.2,0,25,0,0,0,0.0,0,4,16,1,0,0.0,3,0,0.8,100.0,5.5,318509,1,3,0,0,0
0,1109,7,308,62.96296296,0,0.0,0.0,3,2,0.56,0.081168831,0,24,0,0,1,0.0,0,2,15,0,0,0.0,3,0,0.918831169,100.0,5.0,5582632,1,3,0,0,0
0,2687,12,33,20.0,0,0.0,0.0,3,3,0.333333333,0.181818182,0,53,0,0,1,0.0,0,4,20,0,10,7.666666667,4,0,0.818181818,100.0,7.5,186822,1,3,0,0,0
0,5517,13,71,70.0,0,0.117647059,0.333333333,5,2,0.047619048,0.295774648,0,119,0,1,0,0.0,0,6,20,0,13,8.1,5,0,0.704225352,85.10638298,7.5,9206,1,3,0,0,0
0,6170,8,13,0.0,0,0.214285714,0.0,0,2,0.461538462,1.0,0,28,1,0,0,0.285714286,1,3,21,0,0,0.0,2,0,0.0,100.0,8.0,567796,0,8,0,0,1
0,-1,12,1129,88.57142857,0,0.0,0.166666667,5,3,0.0,0.010628875,0,117,1,0,0,0.0,0,3,18,0,12,6.076923077000001,5,0,0.989371125,82.85714286,6.5,3638954,1,3,0,0,0
0,-1,11,117,62.5,0,0.162790698,0.5,0,2,0.0,0.0512820509999999,1,43,0,1,1,0.0,0,5,16,0,7,4.0,3,0,0.948717949,76.92307692,11.0,101802,0,11,1,0,0
0,8983,9,20,0.0,0,0.06779661,0.0,4,3,0.1,1.0,0,59,1,0,1,0.0,0,3,13,0,9,5.5,5,0,0.0,0.0,4.0,7655750,1,3,0,0,0
0,5634,13,119,50.0,0,0.0,0.142857143,4,2,0.214285714,0.117647059,0,29,0,0,0,0.0,1,4,21,0,0,0.0,3,0,0.882352941,50.0,8.0,101301,1,3,0,0,0
0,7295,14,14,0.0,0,0.029411765,0.230769231,1,2,0.0,0.928571429,0,34,1,0,1,0.037037037,0,5,27,0,0,0.0,2,0,0.071428571,14.28571429,11.0,0,0,8,0,0,1
0,3186,10,83,60.0,0,0.0,0.470588235,3,2,0.235294118,0.204819277,0,27,0,0,0,0.0,0,5,18,0,0,0.0,3,0,0.795180723,14.28571429,6.5,26205,1,3,0,0,0
0,6588,15,12,33.33333333,0,0.222222222,0.0,7,2,0.25,0.666666667,1,108,1,1,1,0.0,1,4,25,0,12,6.1,5,0,0.333333333,0.0,10.0,30,0,5,1,0,1
0,-1,10,200,15.95744681,0,0.0,0.034682081,0,2,0.011560694,0.865,0,32,1,0,1,0.0,1,0,13,0,5,4.5,3,0,0.135,7.142857143,10.0,0,0,10,0,0,1
0,4300,11,30,75.0,0,0.055045872,0.375,5,3,0.125,0.533333333,0,109,0,0,1,0.0,0,5,19,0,10,6.454545455,4,0,0.466666667,56.0,7.0,17917,1,3,0,0,0
0,2139,8,0,0.0,0,0.0,0.0,0,1,0.0,0.0,0,25,1,0,1,0.0,0,0,12,0,4,4.0,3,1,0.0,0.0,8.0,2201073,0,8,0,0,1
0,7711,12,27,40.0,0,0.0,0.0,3,2,0.1,0.37037037,0,29,0,0,1,0.0,0,4,20,0,0,0.0,3,0,0.62962963,55.55555556,7.5,657765,1,3,0,0,0
0,3993,17,51,100.0,1,0.1300813009999999,0.0,5,5,0.0,0.0,3,123,1,1,1,0.0,0,0,46,0,17,7.375,4,0,1.0,100.0,7.6,5707171,1,3,1,0,1
0,8435,15,118,85.0,0,0.0,0.333333333,5,2,0.0,0.127118644,0,64,0,0,1,0.0,0,6,23,0,8,5.8,5,0,0.8728813559999999,88.73239437,9.0,3754,1,3,0,1,0
0,224,12,4,100.0,0,0.109375,0.0,2,3,0.0,0.0,0,64,1,1,1,0.0,0,0,22,0,9,5.8,5,0,1.0,100.0,8.5,0,0,5,0,0,1
0,1514,12,13,100.0,0,0.0,0.0,1,3,0.0,0.076923077,0,34,1,0,1,0.0,0,0,21,0,3,2.0,3,0,0.923076923,0.0,8.0,0,0,4,0,0,1
0,-1,14,34,33.33333333,0,0.0,0.0,3,2,0.0,0.117647059,0,30,0,0,0,0.0,0,2,21,0,0,0.0,3,0,0.882352941,33.33333333,8.5,472704,1,3,0,0,0
0,7597,15,169,50.0,0,0.0,0.333333333,3,2,0.111111111,0.106508876,0,76,1,0,1,0.0,0,5,23,0,8,5.428571429,6,0,0.8934911240000001,39.13043478,9.0,177763,1,3,0,1,0
0,8018,34,7,0.0,1,0.041666667,0.0,3,2,0.571428571,1.0,1,144,1,0,1,0.0,0,4,37,0,34,7.818181817999999,7,0,0.0,0.0,10.33333333,0,0,2,1,1,1
0,12,20,0,0.0,0,0.2068965519999999,0.0,5,1,0.0,0.0,1,145,1,1,1,0.0,0,0,24,0,12,6.0,10,1,0.0,0.0,20.0,0,0,20,0,0,1
0,2887,9,77,73.33333333,0,0.0,0.0,3,2,0.0,0.1688311689999999,0,25,0,0,1,0.0,0,3,16,0,0,0.0,3,0,0.8311688309999999,50.0,6.0,195017,1,3,0,0,0
0,540,8,15,0.0,0,0.2,0.133333333,0,2,0.4,1.0,0,30,0,0,0,0.272727273,2,0,22,0,0,0.0,3,0,0.0,33.33333333,8.0,2368593,0,8,0,0,1
0,-1,3,62,50.0,0,0.0,0.25,3,2,0.0,0.064516129,0,17,0,0,0,0.0,0,3,9,0,0,0.0,3,0,0.935483871,66.66666667,2.5,2368814,1,2,0,0,0
0,2744,13,0,0.0,0,0.0,0.0,0,1,0.0,0.0,0,36,0,0,1,0.0,0,0,14,0,13,13.0,4,1,0.0,0.0,10.0,0,0,10,0,0,1
0,-1,11,8,0.0,0,0.0,0.0,3,2,0.0,1.0,0,32,0,0,1,0.0,0,0,20,0,2,2.0,3,0,0.0,0.0,7.0,4910786,1,3,1,0,1
0,1706,10,132,100.0,0,0.0505050509999999,0.0,3,1,0.0,0.0,0,99,1,0,1,0.0,2,2,12,0,10,6.9,10,0,1.0,100.0,3.5,4830221,0,2,0,1,1
0,-1,7,0,0.0,0,0.0,0.0,0,1,0.0,0.0,0,34,0,0,1,0.0,1,2,9,0,7,5.0,5,1,0.0,0.0,6.0,8262038,0,6,0,0,1
0,3724,14,31,40.0,0,0.0,0.333333333,4,2,0.0,0.193548387,0,42,0,0,1,0.0,0,4,22,0,6,5.0,4,0,0.806451613,100.0,8.5,110473,1,3,0,1,0
0,5760,9,1,100.0,0,0.0,0.0,3,2,0.0,0.0,0,26,0,0,1,0.0,0,4,17,0,0,0.0,3,1,1.0,0.0,6.0,772418,1,3,0,0,0
0,5627,9,21,0.0,0,0.066666667,0.294117647,2,4,0.0,0.80952381,0,60,1,0,1,0.095238095,2,5,42,0,7,4.5,3,0,0.19047619,25.0,5.5,0,0,1,0,0,1
0,1834,18,4,100.0,0,0.268907563,0.0,3,18,0.0,0.0,0,119,1,0,1,0.25,0,0,84,0,6,3.5,4,0,1.0,100.0,5.230769231,0,0,2,0,0,1
0,672,10,6,100.0,0,0.0,0.0,0,2,0.0,0.0,0,32,0,0,0,0.0,0,0,24,0,0,0.0,3,0,1.0,0.0,8.5,0,0,7,0,0,1
0,1230,7,48,64.70588235,0,0.037037037,0.222222222,0,2,0.0,0.1875,0,27,1,0,1,0.055555556,1,2,18,0,0,0.0,3,0,0.8125,0.0,6.0,123186,0,5,0,0,1
0,394,21,8,100.0,0,0.0,1.0,0,1,0.0,0.125,0,33,1,0,0,0.0,0,0,25,0,0,0.0,3,0,0.875,50.0,21.0,0,0,21,0,0,1
0,7119,11,192,7.692307692000001,0,0.116504854,0.46,4,2,0.1,0.260416667,0,103,1,0,1,0.0,0,4,24,0,11,6.888888889,5,0,0.739583333,65.78947368,9.5,32633,0,9,0,1,0
0,5375,15,0,0.0,0,0.1034482759999999,0.0,3,1,0.0,0.0,1,58,1,0,1,0.0,0,0,19,0,10,6.5,5,1,0.0,0.0,15.0,0,0,15,1,0,1
0,7298,22,159,42.85714286,0,0.0,0.2272727269999999,0,2,0.011363636,0.553459119,0,44,0,0,1,0.0,0,5,35,1,0,0.0,3,0,0.446540881,36.36363636,15.0,275769,0,8,0,0,0
0,7584,14,41,20.0,0,0.0,0.64516129,0,2,0.258064516,0.7560975609999999,0,44,0,0,1,0.0,0,5,27,0,9,9.0,3,0,0.243902439,0.0,11.0,969,0,8,0,0,0
0,8348,9,27,50.0,0,0.0,0.0,1,2,0.0,0.2592592589999999,0,40,0,0,1,0.0,2,10,16,0,9,6.5,5,0,0.740740741,100.0,5.5,1,0,5,0,0,1
0,7086,87,1,0.0,0,0.0625,0.0,3,3,0.0,1.0,0,144,1,0,1,0.03125,0,3,32,0,87,25.25,3,1,0.0,0.0,13.5,18263,0,11,0,0,1
0,10055,10,0,0.0,0,0.0,0.0,3,2,0.0,0.0,0,50,0,0,1,0.0,0,4,14,0,10,8.333333332999999,4,1,0.0,0.0,4.5,117625,1,3,0,0,0
0,8814,9,0,0.0,0,0.072289157,0.0,6,3,0.0,0.0,0,83,0,0,1,0.0,0,3,14,0,9,5.888888889,5,1,0.0,0.0,4.5,6840689,1,3,0,1,0
0,6483,17,84,80.0,0,0.0,0.5,4,2,0.0,0.119047619,0,34,0,0,1,0.0,0,2,25,0,0,0.0,3,0,0.880952381,12.5,10.0,1719769,1,3,0,0,0
0,-1,7,19,100.0,0,0.020833333,0.0,3,3,0.0,0.0,0,48,1,0,0,0.090909091,0,7,11,0,7,4.0,6,0,1.0,100.0,3.0,340,1,2,0,1,0
0,7298,15,108,0.0,0,0.0,0.268817204,1,2,0.010752688,0.8611111109999999,0,35,0,0,1,0.0,0,5,28,0,0,0.0,2,0,0.138888889,23.25581395,11.5,0,0,8,0,0,0
0,2975,36,1,0.0,0,0.141935484,0.0,7,7,0.0,0.0,4,155,1,1,1,0.0,1,1,47,0,36,7.333333333,3,0,1.0,0.0,6.333333333,302094,0,3,1,0,1
0,5626,10,22,0.0,0,0.076923077,0.277777778,6,5,0.0,0.818181818,0,65,1,0,1,0.083333333,1,5,36,0,10,6.333333333,4,0,0.181818182,25.0,4.5,0,0,1,0,0,1
0,6382,8,38,100.0,0,0.0,0.0,3,2,0.5,0.105263158,0,45,1,0,1,0.0,0,3,13,0,8,4.75,6,0,0.894736842,33.33333333,4.5,200403,1,3,0,1,1
0,1547,13,33,66.66666667,0,0.075,0.125,5,3,0.166666667,0.727272727,0,40,1,0,1,0.130434783,1,2,23,0,5,4.0,3,0,0.272727273,4.347826087,5.666666667,4639,0,2,0,1,1
0,2460,7,58,84.61538462,0,0.0,0.0,4,2,0.0,0.137931034,0,24,0,0,0,0.0,0,3,15,0,0,0.0,3,0,0.8620689659999999,0.0,5.0,105724,1,3,0,0,0
0,7130,9,741,100.0,0,0.0,0.27027027,0,2,0.243243243,0.049932524,0,51,0,0,0,0.0,0,7,16,0,6,4.4,4,0,0.950067476,73.38129496,5.5,12,0,2,0,0,0
0,7295,16,14,0.0,0,0.0,0.846153846,0,2,0.615384615,0.928571429,0,36,1,0,1,0.0,0,5,29,0,0,0.0,2,0,0.071428571,14.28571429,12.0,0,0,8,0,0,1
0,7602,12,77,40.0,0,0.036363636,0.166666667,4,3,0.0,0.1558441559999999,0,55,0,0,0,0.05,0,4,20,0,10,6.0,4,0,0.8441558440000001,11.11111111,7.5,145276,1,3,0,0,0
0,8019,46,26,7.692307692000001,1,0.095588235,0.0,0,2,0.086956522,0.884615385,1,136,1,0,1,0.0,0,4,38,0,46,8.777777777999999,7,0,0.115384615,0.0,10.66666667,0,0,2,1,1,1
0,4003,17,4,100.0,1,0.1484375,0.0,6,4,0.0,0.0,3,128,1,1,1,0.0,0,0,50,0,17,7.375,5,0,1.0,100.0,8.4,5816617,0,3,1,1,1
0,-1,14,20,100.0,0,0.043478261,0.0,0,2,0.0,0.0,0,46,1,0,1,0.0,0,0,21,0,10,7.5,5,0,1.0,0.0,14.0,0,0,14,0,0,1
0,2604,12,4,100.0,0,0.0,0.0,1,3,0.0,0.0,0,51,1,0,1,0.0,2,0,16,0,7,4.6,5,0,1.0,100.0,12.0,0,0,12,0,0,1
0,-1,7,48,77.77777778,0,0.0,0.285714286,2,2,0.0,0.145833333,0,37,0,0,0,0.0,0,5,12,0,7,7.0,5,0,0.854166667,0.0,3.5,1980,0,2,0,0,0
0,6217,9,203,0.0,0,0.162162162,0.0,3,2,0.0,0.4581280789999999,0,37,0,0,1,0.0,0,6,16,0,6,5.0,5,0,0.541871921,0.0,6.0,337,1,3,0,0,0
0,5638,7,55,56.0,0,0.03125,0.137931034,3,2,0.0,0.527272727,0,32,0,0,0,0.0,0,10,15,0,4,3.5,4,0,0.4727272729999999,0.0,5.0,2,1,3,0,0,0
0,5767,32,30,100.0,0,0.194805195,0.0,1,1,0.0,0.033333333,0,77,1,1,1,0.0,0,2,23,0,32,14.66666667,5,0,0.966666667,100.0,19.0,0,0,19,0,0,1
0,560,6,4,0.0,0,0.037037037,1.0,0,2,0.0,1.0,0,27,1,0,1,0.055555556,0,2,18,1,0,0.0,3,0,0.0,0.0,4.0,0,0,3,0,1,1
0,3382,9,140,92.30769231,0,0.0,0.5,3,2,0.0,0.057142857,0,33,0,0,1,0.0,0,4,24,0,0,0.0,3,0,0.942857143,58.33333333,6.0,4463841,1,3,0,1,0
0,7405,12,144,62.5,0,0.058333333,0.2666666669999999,7,2,0.0,0.1041666669999999,0,120,1,0,1,0.0,1,5,17,0,12,7.0,5,0,0.895833333,64.70588235,6.0,7231,1,3,0,1,0
0,5879,10,411,86.11111111,0,0.0,0.0,3,2,0.0,0.03163017,0,27,0,0,1,0.0,0,1,18,0,0,0.0,3,0,0.96836983,77.77777778,6.5,0,1,3,0,0,0
0,522,20,8,100.0,0,0.285714286,0.0,1,3,0.0,0.0,0,105,1,1,1,0.4375,0,2,32,0,20,10.0,6,0,1.0,0.0,13.0,377875,0,9,0,1,1
0,6241,6,85,28.0,0,0.0,0.028571429,0,2,0.014285714,0.8235294120000001,0,23,0,0,0,0.0,0,3,14,1,0,0.0,3,0,0.176470588,42.85714286,5.0,0,0,4,0,0,0
0,2649,10,58,68.18181818,0,0.0,0.133333333,4,2,0.533333333,0.25862069,0,26,0,0,1,0.0,0,4,18,0,0,0.0,3,0,0.74137931,0.0,6.5,79203,1,3,0,0,0
0,889,11,30,20.0,0,0.0,0.25,5,2,0.0,0.2666666669999999,0,39,0,0,1,0.0,0,2,18,0,6,5.5,3,0,0.7333333329999999,33.33333333,7.0,3518615,1,3,0,0,1
0,7619,11,69,47.36842105,0,0.0,0.04,0,2,0.04,0.362318841,0,55,0,0,1,0.0,0,5,21,0,11,8.0,4,0,0.637681159,79.16666667,8.0,2205,0,6,0,0,0
0,7724,11,112,81.81818182,0,0.0,0.142857143,0,2,0.057142857,0.3125,0,39,0,0,1,0.0,0,4,25,0,6,6.0,3,0,0.6875,6.896551724,10.0,246,0,9,0,0,0
0,3248,12,81,33.33333333,0,0.04494382,0.0,5,2,0.03030303,0.814814815,0,89,0,0,1,0.25,0,2,16,1,12,6.333333333,3,0,0.185185185,40.0,12.0,72672,0,12,0,0,0
0,152,32,81,75.0,0,0.2906976739999999,0.333333333,5,3,0.166666667,0.148148148,0,86,1,1,1,0.0,0,0,27,1,32,16.0,4,0,0.851851852,86.04651163,11.0,5008870,1,3,0,0,1
0,8018,33,11,16.66666667,0,0.1836734689999999,0.0,5,3,0.0,0.727272727,4,294,1,1,1,0.0,0,4,34,1,33,9.416666667,7,0,0.272727273,0.0,9.333333333,0,0,2,1,1,1
0,3154,8,30,54.54545455,0,0.0,0.235294118,4,3,0.176470588,0.566666667,0,26,0,0,0,0.0,0,4,18,0,0,0.0,3,0,0.433333333,0.0,5.5,8888670,1,3,0,0,0
0,8685,11,66,100.0,0,0.0,0.0,5,3,0.0,0.015151515,0,58,0,0,1,0.0,0,4,19,0,11,5.4,5,0,0.984848485,50.0,7.0,431469,1,3,0,0,0
0,7682,11,596,15.0,0,0.0,0.086956522,0,1,0.0,0.347315436,0,23,0,0,0,0.0,0,2,15,1,0,0.0,3,0,0.652684564,11.71875,11.0,0,0,11,0,0,1
0,3992,17,51,100.0,1,0.163793103,0.0,3,4,0.0,0.0,3,116,1,1,1,0.0,0,0,42,0,17,8.142857142999999,4,0,1.0,100.0,8.75,5697976,0,3,1,0,1
0,-1,11,4,0.0,0,0.0,1.0,0,3,0.0,0.75,3,100,1,0,1,0.0,0,0,14,0,11,5.583333333,4,0,0.25,0.0,7.0,0,0,7,1,0,1
0,-2,12,3,100.0,0,0.0845070419999999,0.0,3,2,0.0,0.0,0,71,1,0,1,0.0,0,0,35,0,8,6.0,5,0,1.0,0.0,9.666666667,0,0,6,0,1,1
0,-1,9,13,50.0,0,0.0,0.0,3,2,0.0,0.307692308,0,29,1,0,1,0.0,0,0,17,0,2,2.0,4,0,0.692307692,50.0,6.0,0,1,3,0,0,1
0,-2,11,13,0.0,0,0.0,0.285714286,0,4,0.0,0.538461538,0,60,1,0,1,0.0,1,2,18,1,7,4.0,5,0,0.461538462,0.0,11.0,2475593,0,11,0,0,1
0,4887,7,29,45.45454545,0,0.0,0.125,4,3,0.0,0.275862069,0,55,0,0,1,0.0,0,3,25,1,6,4.75,3,0,0.7241379309999999,0.0,4.5,0,1,3,0,0,0
0,-1,11,15,83.33333333,0,0.089552239,0.2,1,3,0.0,0.333333333,0,67,1,0,1,0.0,1,2,11,0,11,5.857142857,8,0,0.666666667,0.0,5.0,4429323,0,5,0,0,1
0,7389,9,31,50.0,0,0.0,0.3125,3,2,0.125,0.516129032,0,26,0,0,0,0.0,0,5,17,0,0,0.0,3,0,0.4838709679999999,36.36363636,6.0,848,1,3,0,0,0
0,5882,28,123,31.57894737,0,0.0,0.0172413789999999,3,3,0.0,0.471544715,0,155,1,0,0,0.0,1,5,22,0,28,11.6,9,0,0.528455285,28.57142857,9.0,64114,1,3,0,0,0
0,3698,11,74,100.0,0,0.272727273,0.0,0,3,0.0,0.0,0,33,1,1,1,0.36,1,4,25,0,0,0.0,3,0,1.0,100.0,6.333333333,179705,0,2,0,0,1
0,7501,13,6,0.0,0,0.042553191,0.0,3,3,0.0,0.166666667,0,47,0,0,1,0.0,0,5,14,0,13,5.5,5,0,0.833333333,0.0,4.5,628638,1,3,0,0,0
0,5849,32,0,0.0,0,0.246575342,0.0,5,2,0.0,0.0,1,73,1,1,1,0.0,0,0,15,0,32,15.66666667,4,1,0.0,0.0,5.0,0,1,3,1,0,1
0,-1,11,0,0.0,0,0.0,0.0,1,2,0.0,0.0,0,31,1,0,1,0.0,0,0,18,0,5,5.0,3,1,0.0,0.0,11.0,0,0,11,0,0,1
0,4655,9,128,41.66666667,0,0.0350877189999999,0.34375,3,2,0.0,0.5,0,57,1,0,1,0.0,1,4,17,0,8,5.2,4,0,0.5,69.13580247,6.0,47859,1,3,0,0,0
